danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist,Song
0.802,0.313,0,-12.157,1,0.0288,0.714,1.16e-05,0.111,0.487,104.931,audio_features,1j5NOlhczuiPnZdT6aovgY,spotify:track:1j5NOlhczuiPnZdT6aovgY,https://api.spotify.com/v1/tracks/1j5NOlhczuiPnZdT6aovgY,https://api.spotify.com/v1/audio-analysis/1j5NOlhczuiPnZdT6aovgY,211907,4,"Shakira
",Moscas en la Casa
0.669,0.885,2,-5.462,1,0.0497,0.0362,0.0,0.13,0.627,123.94,audio_features,4suenIuyqxZYV0VIjsbYrG,spotify:track:4suenIuyqxZYV0VIjsbYrG,https://api.spotify.com/v1/tracks/4suenIuyqxZYV0VIjsbYrG,https://api.spotify.com/v1/audio-analysis/4suenIuyqxZYV0VIjsbYrG,232200,4,"Shakira
",No Creo
0.595,0.461,6,-7.786,1,0.0641,0.269,0.000149,0.123,0.338,91.976,audio_features,78dbqYDvx6FOefROApu9w0,spotify:track:78dbqYDvx6FOefROApu9w0,https://api.spotify.com/v1/tracks/78dbqYDvx6FOefROApu9w0,https://api.spotify.com/v1/audio-analysis/78dbqYDvx6FOefROApu9w0,192867,4,"Shakira
",Inevitable
0.505,0.663,2,-5.904,1,0.0341,0.308,5.79e-05,0.216,0.208,80.761,audio_features,4g5ucHrtIEM4LrIbrLo8Oz,spotify:track:4g5ucHrtIEM4LrIbrLo8Oz,https://api.spotify.com/v1/tracks/4g5ucHrtIEM4LrIbrLo8Oz,https://api.spotify.com/v1/audio-analysis/4g5ucHrtIEM4LrIbrLo8Oz,271400,4,"Shakira
",Octavo Día
0.688,0.917,2,-7.449,1,0.0314,0.0185,0.00241,0.0712,0.788,123.873,audio_features,3DjXu9jBpV5lPbhHQVyPQd,spotify:track:3DjXu9jBpV5lPbhHQVyPQd,https://api.spotify.com/v1/tracks/3DjXu9jBpV5lPbhHQVyPQd,https://api.spotify.com/v1/audio-analysis/3DjXu9jBpV5lPbhHQVyPQd,230800,4,"Shakira
",Que Vuelvas
0.567,0.333,0,-8.818,1,0.0258,0.714,4.53e-06,0.25,0.208,139.807,audio_features,6ZEVQ2whiJvhjCNAOJ0DC3,spotify:track:6ZEVQ2whiJvhjCNAOJ0DC3,https://api.spotify.com/v1/tracks/6ZEVQ2whiJvhjCNAOJ0DC3,https://api.spotify.com/v1/audio-analysis/6ZEVQ2whiJvhjCNAOJ0DC3,214133,4,"Shakira
",Tú
0.629,0.773,9,-6.035,1,0.0272,0.0166,1.5e-05,0.196,0.524,121.941,audio_features,2nSd3kBslXIbBAdrmqvKM6,spotify:track:2nSd3kBslXIbBAdrmqvKM6,https://api.spotify.com/v1/tracks/2nSd3kBslXIbBAdrmqvKM6,https://api.spotify.com/v1/audio-analysis/2nSd3kBslXIbBAdrmqvKM6,193067,4,"Shakira
",Dónde Están los Ladrones
0.632,0.414,11,-13.45,0,0.033,0.693,0.000577,0.11,0.169,109.198,audio_features,6rROXfjFzQyH2w9FAiVkq7,spotify:track:6rROXfjFzQyH2w9FAiVkq7,https://api.spotify.com/v1/tracks/6rROXfjFzQyH2w9FAiVkq7,https://api.spotify.com/v1/audio-analysis/6rROXfjFzQyH2w9FAiVkq7,213760,4,"Shakira
",Sombra de Ti
0.717,0.952,6,-4.902,1,0.0481,0.15,0.0,0.166,0.665,126.993,audio_features,4EDfdYJ7mqXRoWAqzF1PVO,spotify:track:4EDfdYJ7mqXRoWAqzF1PVO,https://api.spotify.com/v1/tracks/4EDfdYJ7mqXRoWAqzF1PVO,https://api.spotify.com/v1/audio-analysis/4EDfdYJ7mqXRoWAqzF1PVO,235733,4,"Shakira
",Ojos Así
0.788,0.837,2,-7.193,1,0.0679,0.0162,1.13e-06,0.415,0.7,123.8,audio_features,5q8W8snuCXzh5HuTAX3nvI,spotify:track:5q8W8snuCXzh5HuTAX3nvI,https://api.spotify.com/v1/tracks/5q8W8snuCXzh5HuTAX3nvI,https://api.spotify.com/v1/audio-analysis/5q8W8snuCXzh5HuTAX3nvI,381360,4,"Shakira
",Shakira DJ Memegamix
0.803,0.807,2,-7.933,1,0.0535,0.00929,1.47e-05,0.0783,0.718,123.478,audio_features,5OFXf8H0bDWShkj4bbLDpZ,spotify:track:5OFXf8H0bDWShkj4bbLDpZ,https://api.spotify.com/v1/tracks/5OFXf8H0bDWShkj4bbLDpZ,https://api.spotify.com/v1/audio-analysis/5OFXf8H0bDWShkj4bbLDpZ,571173,4,"Shakira
",Estoy Aquí - Extended Club Mix
0.715,0.817,2,-6.661,1,0.0409,0.0579,0.0,0.123,0.715,117.074,audio_features,1bP3m6PbyzsEu4rq2BxONs,spotify:track:1bP3m6PbyzsEu4rq2BxONs,https://api.spotify.com/v1/tracks/1bP3m6PbyzsEu4rq2BxONs,https://api.spotify.com/v1/audio-analysis/1bP3m6PbyzsEu4rq2BxONs,232693,4,"Shakira
",Estou Aquí (Estoy Aquí) - Portugues
0.742,0.832,9,-8.211,1,0.042,0.0177,0.0397,0.0943,0.773,121.595,audio_features,1nGGkK8r83Kk4DGodxumyV,spotify:track:1nGGkK8r83Kk4DGodxumyV,https://api.spotify.com/v1/tracks/1nGGkK8r83Kk4DGodxumyV,https://api.spotify.com/v1/audio-analysis/1nGGkK8r83Kk4DGodxumyV,488000,4,"Shakira
",Donde Estas Corazon - Dance Remix
0.609,0.752,11,-8.895,1,0.346,0.00594,0.0,0.0595,0.671,202.556,audio_features,6aH9LvmhcWOXYN374KJxQc,spotify:track:6aH9LvmhcWOXYN374KJxQc,https://api.spotify.com/v1/tracks/6aH9LvmhcWOXYN374KJxQc,https://api.spotify.com/v1/audio-analysis/6aH9LvmhcWOXYN374KJxQc,347973,4,"Shakira
","Un Poco De Amor - Extended Dancehall 12"""
0.837,0.669,11,-9.877,1,0.0405,0.0466,9.85e-06,0.0567,0.854,101.541,audio_features,1V49oQXYqfXdXucLMitbQT,spotify:track:1V49oQXYqfXdXucLMitbQT,https://api.spotify.com/v1/tracks/1V49oQXYqfXdXucLMitbQT,https://api.spotify.com/v1/audio-analysis/1V49oQXYqfXdXucLMitbQT,232960,4,"Shakira
",Um Pouco De Amor (Un Poco De Amor) - Portugues
0.823,0.783,2,-8.044,1,0.0489,0.0421,7.87e-06,0.106,0.459,123.789,audio_features,2rrvUPLtI04km3zXafzYLJ,spotify:track:2rrvUPLtI04km3zXafzYLJ,https://api.spotify.com/v1/tracks/2rrvUPLtI04km3zXafzYLJ,https://api.spotify.com/v1/audio-analysis/2rrvUPLtI04km3zXafzYLJ,445333,4,"Shakira
","Pies Descalzos, Sueños Blancos - Meme's Super Club Mix"
0.862,0.612,4,-7.48,1,0.0325,0.0875,0.0,0.319,0.539,120.04,audio_features,5i0Y90Kr0A7AZvC6jzjriG,spotify:track:5i0Y90Kr0A7AZvC6jzjriG,https://api.spotify.com/v1/tracks/5i0Y90Kr0A7AZvC6jzjriG,https://api.spotify.com/v1/audio-analysis/5i0Y90Kr0A7AZvC6jzjriG,205000,4,"Shakira
","Pes Delcalcos (Pies Descalzos, Sueños Blancos) - Portugues"
0.781,0.859,9,-8.051,0,0.0579,0.00961,0.0373,0.0674,0.601,123.476,audio_features,374aO0LlyWMIWIVYZ7YLvY,spotify:track:374aO0LlyWMIWIVYZ7YLvY,https://api.spotify.com/v1/tracks/374aO0LlyWMIWIVYZ7YLvY,https://api.spotify.com/v1/audio-analysis/374aO0LlyWMIWIVYZ7YLvY,366360,4,"Shakira
",Estoy Aquí - Timbalero Dub
0.774,0.859,9,-9.84,0,0.0462,0.028,0.071,0.141,0.679,121.599,audio_features,2QImvkv9KOAqbq6U7V82Y9,spotify:track:2QImvkv9KOAqbq6U7V82Y9,https://api.spotify.com/v1/tracks/2QImvkv9KOAqbq6U7V82Y9,https://api.spotify.com/v1/audio-analysis/2QImvkv9KOAqbq6U7V82Y9,401480,4,"Shakira
",Donde Estas Corazon - Dub-A-Pella Mix
0.661,0.734,1,-7.933,0,0.2,0.00726,0.0,0.116,0.552,202.497,audio_features,2DqjlsjWDzxBFfvA8wsn0s,spotify:track:2DqjlsjWDzxBFfvA8wsn0s,https://api.spotify.com/v1/tracks/2DqjlsjWDzxBFfvA8wsn0s,https://api.spotify.com/v1/audio-analysis/2DqjlsjWDzxBFfvA8wsn0s,282933,4,"Shakira
",Un Poco De Amor - Meme's Jazz Experience
0.823,0.79,6,-9.337,1,0.0637,0.00757,0.848,0.0837,0.539,123.787,audio_features,3INAqcdSLzwplTJwbptGwf,spotify:track:3INAqcdSLzwplTJwbptGwf,https://api.spotify.com/v1/tracks/3INAqcdSLzwplTJwbptGwf,https://api.spotify.com/v1/audio-analysis/3INAqcdSLzwplTJwbptGwf,398173,4,"Shakira
","Pies Descalzos, Sueños Blancos - The Timbalero Dub '97"
0.732,0.814,2,-7.716,1,0.0402,0.0307,0.0,0.0691,0.782,116.973,audio_features,4M1lEbqPzlEw1JYWB6aE7K,spotify:track:4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/tracks/4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/audio-analysis/4M1lEbqPzlEw1JYWB6aE7K,232467,4,"Shakira
",Estoy Aquí
0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,audio_features,0KAqMRUSZwzG3dZLdDA4eH,spotify:track:0KAqMRUSZwzG3dZLdDA4eH,https://api.spotify.com/v1/tracks/0KAqMRUSZwzG3dZLdDA4eH,https://api.spotify.com/v1/audio-analysis/0KAqMRUSZwzG3dZLdDA4eH,254240,4,"Shakira
",Antologia
0.82,0.743,11,-9.947,1,0.0412,0.0792,7.41e-06,0.0544,0.962,101.451,audio_features,6dwhYg12fOFw8aUrnCOOqC,spotify:track:6dwhYg12fOFw8aUrnCOOqC,https://api.spotify.com/v1/tracks/6dwhYg12fOFw8aUrnCOOqC,https://api.spotify.com/v1/audio-analysis/6dwhYg12fOFw8aUrnCOOqC,241467,4,"Shakira
",Un Poco de Amor
0.765,0.522,2,-9.927,1,0.0363,0.128,0.0,0.0613,0.44,100.979,audio_features,3o4qlkbRP4DSXl4NBrWULJ,spotify:track:3o4qlkbRP4DSXl4NBrWULJ,https://api.spotify.com/v1/tracks/3o4qlkbRP4DSXl4NBrWULJ,https://api.spotify.com/v1/audio-analysis/3o4qlkbRP4DSXl4NBrWULJ,250240,4,"Shakira
",Quiero
0.742,0.299,9,-10.936,1,0.036,0.343,0.0,0.103,0.51,121.997,audio_features,6nR1XJxwiZlsDMnOsdlh5m,spotify:track:6nR1XJxwiZlsDMnOsdlh5m,https://api.spotify.com/v1/tracks/6nR1XJxwiZlsDMnOsdlh5m,https://api.spotify.com/v1/audio-analysis/6nR1XJxwiZlsDMnOsdlh5m,240227,4,"Shakira
",Te Necesito
0.859,0.598,7,-7.754,1,0.0345,0.00218,1.37e-06,0.354,0.892,117.962,audio_features,74DGE82ZVx7VKCoMgbyKBD,spotify:track:74DGE82ZVx7VKCoMgbyKBD,https://api.spotify.com/v1/tracks/74DGE82ZVx7VKCoMgbyKBD,https://api.spotify.com/v1/audio-analysis/74DGE82ZVx7VKCoMgbyKBD,233867,4,"Shakira
",Vuelve
0.809,0.404,4,-9.928,1,0.0556,0.284,0.0,0.111,0.636,125.038,audio_features,3J93BR2ihQjDQ9n9AfYTqu,spotify:track:3J93BR2ihQjDQ9n9AfYTqu,https://api.spotify.com/v1/tracks/3J93BR2ihQjDQ9n9AfYTqu,https://api.spotify.com/v1/audio-analysis/3J93BR2ihQjDQ9n9AfYTqu,204960,4,"Shakira
",Te Espero Sentada
0.854,0.684,6,-7.333,0,0.0361,0.00854,0.0,0.152,0.673,119.957,audio_features,5yKQTwznar5I75UyYJ9CnR,spotify:track:5yKQTwznar5I75UyYJ9CnR,https://api.spotify.com/v1/tracks/5yKQTwznar5I75UyYJ9CnR,https://api.spotify.com/v1/audio-analysis/5yKQTwznar5I75UyYJ9CnR,205800,4,"Shakira
","Pies Descalzos, Sueños Blancos"
0.557,0.0271,4,-14.84,1,0.0394,0.932,0.0,0.248,0.229,99.648,audio_features,4I0y9VniZ7JlDYthP8Vpo9,spotify:track:4I0y9VniZ7JlDYthP8Vpo9,https://api.spotify.com/v1/tracks/4I0y9VniZ7JlDYthP8Vpo9,https://api.spotify.com/v1/audio-analysis/4I0y9VniZ7JlDYthP8Vpo9,145840,4,"Shakira
",Pienso en Ti
0.743,0.78,7,-9.212,1,0.0722,0.0635,0.0,0.126,0.597,109.044,audio_features,6IGvaQ4aFBjy66TdUurIiA,spotify:track:6IGvaQ4aFBjy66TdUurIiA,https://api.spotify.com/v1/tracks/6IGvaQ4aFBjy66TdUurIiA,https://api.spotify.com/v1/audio-analysis/6IGvaQ4aFBjy66TdUurIiA,231693,4,"Shakira
",Donde Estas Corazon
0.833,0.607,9,-8.319,1,0.0327,0.0236,2.44e-06,0.154,0.668,118.003,audio_features,31NNxg7WYqs1bgRSFXgCf8,spotify:track:31NNxg7WYqs1bgRSFXgCf8,https://api.spotify.com/v1/tracks/31NNxg7WYqs1bgRSFXgCf8,https://api.spotify.com/v1/audio-analysis/31NNxg7WYqs1bgRSFXgCf8,218333,4,"Shakira
","Se Quiere, Se Mata"
0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,audio_features,6t90Z9XkdsHD8xMxro6KRP,spotify:track:6t90Z9XkdsHD8xMxro6KRP,https://api.spotify.com/v1/tracks/6t90Z9XkdsHD8xMxro6KRP,https://api.spotify.com/v1/audio-analysis/6t90Z9XkdsHD8xMxro6KRP,161067,4,Rihanna,Consideration
0.399,0.203,4,-11.649,1,0.0298,0.66,0.000163,0.27,0.405,134.202,audio_features,6K4Co1NQyOnoFEJMkZHkln,spotify:track:6K4Co1NQyOnoFEJMkZHkln,https://api.spotify.com/v1/tracks/6K4Co1NQyOnoFEJMkZHkln,https://api.spotify.com/v1/audio-analysis/6K4Co1NQyOnoFEJMkZHkln,72080,4,Rihanna,James Joint
0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,audio_features,0UHB9METy4VCXNgkcGqHqS,spotify:track:0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/tracks/0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/audio-analysis/0UHB9METy4VCXNgkcGqHqS,253080,4,Rihanna,Kiss It Better
0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4,Rihanna,Work
0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,audio_features,4mCf3vQf7z0Yseo0RxAi3V,spotify:track:4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/tracks/4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/audio-analysis/4mCf3vQf7z0Yseo0RxAi3V,186467,3,Rihanna,Desperado
0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,audio_features,3HQcsqRjRdruUjkbDSgmVF,spotify:track:3HQcsqRjRdruUjkbDSgmVF,https://api.spotify.com/v1/tracks/3HQcsqRjRdruUjkbDSgmVF,https://api.spotify.com/v1/audio-analysis/3HQcsqRjRdruUjkbDSgmVF,235587,4,Rihanna,Woo
0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,audio_features,4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3,191600,4,Rihanna,Needed Me
0.509,0.38,7,-7.479,1,0.158,0.547,1.21e-06,0.36,0.249,127.88,audio_features,7eDYNlBwRMeFOZHOZ95dZ1,spotify:track:7eDYNlBwRMeFOZHOZ95dZ1,https://api.spotify.com/v1/tracks/7eDYNlBwRMeFOZHOZ95dZ1,https://api.spotify.com/v1/audio-analysis/7eDYNlBwRMeFOZHOZ95dZ1,133080,4,Rihanna,"Yeah, I Said It"
0.44,0.803,8,-5.415,1,0.0443,0.199,0.00282,0.0591,0.501,151.777,audio_features,6RtzmszGXs32TRhv5zTKNM,spotify:track:6RtzmszGXs32TRhv5zTKNM,https://api.spotify.com/v1/tracks/6RtzmszGXs32TRhv5zTKNM,https://api.spotify.com/v1/audio-analysis/6RtzmszGXs32TRhv5zTKNM,397093,4,Rihanna,Same Ol’ Mistakes
0.53,0.391,10,-9.096,1,0.0286,0.751,6.97e-05,0.187,0.521,82.215,audio_features,7Jd5LgnSRQElW6FsTWVPzE,spotify:track:7Jd5LgnSRQElW6FsTWVPzE,https://api.spotify.com/v1/tracks/7Jd5LgnSRQElW6FsTWVPzE,https://api.spotify.com/v1/audio-analysis/7Jd5LgnSRQElW6FsTWVPzE,202507,4,Rihanna,Never Ending
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,5oO3drDxtziYU2H1X23ZIp,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3,Rihanna,Love On The Brain
0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-06,0.119,0.392,153.199,audio_features,1KnJwhZU3DIBe54Q4HPpIl,spotify:track:1KnJwhZU3DIBe54Q4HPpIl,https://api.spotify.com/v1/tracks/1KnJwhZU3DIBe54Q4HPpIl,https://api.spotify.com/v1/audio-analysis/1KnJwhZU3DIBe54Q4HPpIl,120627,3,Rihanna,Higher
0.494,0.17,10,-11.368,1,0.0337,0.895,0.0,0.139,0.145,80.098,audio_features,6D2tzc8kRnZb7P1lNwMBLH,spotify:track:6D2tzc8kRnZb7P1lNwMBLH,https://api.spotify.com/v1/tracks/6D2tzc8kRnZb7P1lNwMBLH,https://api.spotify.com/v1/audio-analysis/6D2tzc8kRnZb7P1lNwMBLH,223213,4,Rihanna,Close To You
0.418,0.672,0,-5.989,0,0.0429,0.00686,2.14e-06,0.277,0.353,82.134,audio_features,5LJz7kmFhLqB53tmVWxig5,spotify:track:5LJz7kmFhLqB53tmVWxig5,https://api.spotify.com/v1/tracks/5LJz7kmFhLqB53tmVWxig5,https://api.spotify.com/v1/audio-analysis/5LJz7kmFhLqB53tmVWxig5,88493,4,Rihanna,Goodnight Gotham
0.685,0.852,1,-3.153,1,0.0846,0.181,0.00135,0.147,0.77,145.918,audio_features,4UTizOdGljPIIbXtoXycAd,spotify:track:4UTizOdGljPIIbXtoXycAd,https://api.spotify.com/v1/tracks/4UTizOdGljPIIbXtoXycAd,https://api.spotify.com/v1/audio-analysis/4UTizOdGljPIIbXtoXycAd,144227,4,Rihanna,Pose
0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,audio_features,7BiELrM90hRxpozaIXbsLw,spotify:track:7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/tracks/7BiELrM90hRxpozaIXbsLw,https://api.spotify.com/v1/audio-analysis/7BiELrM90hRxpozaIXbsLw,206400,4,Rihanna,Sex With Me
0.691,0.866,9,-5.831,0,0.0729,0.000202,0.0,0.294,0.96,154.117,audio_features,6bqOolsv57aEE8Q3PixC7p,spotify:track:6bqOolsv57aEE8Q3PixC7p,https://api.spotify.com/v1/tracks/6bqOolsv57aEE8Q3PixC7p,https://api.spotify.com/v1/audio-analysis/6bqOolsv57aEE8Q3PixC7p,222413,4,Rihanna,Phresh Out The Runway
0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,1kde2QG8s4pbZDiI8Fklzq,spotify:track:1kde2QG8s4pbZDiI8Fklzq,https://api.spotify.com/v1/tracks/1kde2QG8s4pbZDiI8Fklzq,https://api.spotify.com/v1/audio-analysis/1kde2QG8s4pbZDiI8Fklzq,225147,4,Rihanna,Diamonds
0.717,0.697,8,-5.771,0,0.137,0.014,0.00125,0.131,0.379,129.042,audio_features,0zeXzdgaRKs2TiUYxNGDD0,spotify:track:0zeXzdgaRKs2TiUYxNGDD0,https://api.spotify.com/v1/tracks/0zeXzdgaRKs2TiUYxNGDD0,https://api.spotify.com/v1/audio-analysis/0zeXzdgaRKs2TiUYxNGDD0,205067,4,Rihanna,Numb
0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,audio_features,11gr64dfNTZ179JQICaRIc,spotify:track:11gr64dfNTZ179JQICaRIc,https://api.spotify.com/v1/tracks/11gr64dfNTZ179JQICaRIc,https://api.spotify.com/v1/audio-analysis/11gr64dfNTZ179JQICaRIc,161200,4,Rihanna,Pour It Up
0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,audio_features,4GIopCOy1bhVqVfAMiM81L,spotify:track:4GIopCOy1bhVqVfAMiM81L,https://api.spotify.com/v1/tracks/4GIopCOy1bhVqVfAMiM81L,https://api.spotify.com/v1/audio-analysis/4GIopCOy1bhVqVfAMiM81L,256320,4,Rihanna,Loveeeeeee Song
0.629,0.819,0,-6.181,1,0.25,0.229,0.00706,0.169,0.468,162.048,audio_features,1fAQcrmQEPhAUfx9tzVfQ1,spotify:track:1fAQcrmQEPhAUfx9tzVfQ1,https://api.spotify.com/v1/tracks/1fAQcrmQEPhAUfx9tzVfQ1,https://api.spotify.com/v1/audio-analysis/1fAQcrmQEPhAUfx9tzVfQ1,264453,4,Rihanna,Jump
0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,audio_features,2lcsukpwDNXQu73W1IQfLr,spotify:track:2lcsukpwDNXQu73W1IQfLr,https://api.spotify.com/v1/tracks/2lcsukpwDNXQu73W1IQfLr,https://api.spotify.com/v1/audio-analysis/2lcsukpwDNXQu73W1IQfLr,181627,4,Rihanna,Right Now
0.402,0.696,8,-4.799,0,0.0448,0.0476,0.0,0.628,0.227,180.158,audio_features,5kgcqk2xzjHmB3GmO3yKmz,spotify:track:5kgcqk2xzjHmB3GmO3yKmz,https://api.spotify.com/v1/tracks/5kgcqk2xzjHmB3GmO3yKmz,https://api.spotify.com/v1/audio-analysis/5kgcqk2xzjHmB3GmO3yKmz,243093,3,Rihanna,What Now
0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,audio_features,4qaEPJ1S3GkITZRzuNgiwQ,spotify:track:4qaEPJ1S3GkITZRzuNgiwQ,https://api.spotify.com/v1/tracks/4qaEPJ1S3GkITZRzuNgiwQ,https://api.spotify.com/v1/audio-analysis/4qaEPJ1S3GkITZRzuNgiwQ,240707,4,Rihanna,Stay
0.741,0.6,1,-5.792,0,0.0412,0.0362,0.0,0.0562,0.515,109.233,audio_features,16DOpNAr7bGZlMJvjVf5Ra,spotify:track:16DOpNAr7bGZlMJvjVf5Ra,https://api.spotify.com/v1/tracks/16DOpNAr7bGZlMJvjVf5Ra,https://api.spotify.com/v1/audio-analysis/16DOpNAr7bGZlMJvjVf5Ra,216293,4,Rihanna,Nobody's Business
0.542,0.66,6,-6.467,0,0.0357,0.0747,0.0,0.184,0.154,127.891,audio_features,477aE6KFSka7QOZDrZ9NVe,spotify:track:477aE6KFSka7QOZDrZ9NVe,https://api.spotify.com/v1/tracks/477aE6KFSka7QOZDrZ9NVe,https://api.spotify.com/v1/audio-analysis/477aE6KFSka7QOZDrZ9NVe,418867,4,Rihanna,Love Without Tragedy / Mother Mary
0.419,0.465,1,-6.756,1,0.0312,0.744,0.0,0.102,0.251,79.75,audio_features,4KW3pEgOpXAzJLih3cAfK7,spotify:track:4KW3pEgOpXAzJLih3cAfK7,https://api.spotify.com/v1/tracks/4KW3pEgOpXAzJLih3cAfK7,https://api.spotify.com/v1/audio-analysis/4KW3pEgOpXAzJLih3cAfK7,211893,4,Rihanna,Get It Over With
0.583,0.482,10,-9.164,0,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,audio_features,5UsBzWkwj4Hp3sQmKHAiGt,spotify:track:5UsBzWkwj4Hp3sQmKHAiGt,https://api.spotify.com/v1/tracks/5UsBzWkwj4Hp3sQmKHAiGt,https://api.spotify.com/v1/audio-analysis/5UsBzWkwj4Hp3sQmKHAiGt,249133,4,Rihanna,No Love Allowed
0.479,0.779,11,-3.698,1,0.0449,0.0639,0.0,0.204,0.307,75.961,audio_features,5l6AmqCEZqYT0BQcEB3SEy,spotify:track:5l6AmqCEZqYT0BQcEB3SEy,https://api.spotify.com/v1/tracks/5l6AmqCEZqYT0BQcEB3SEy,https://api.spotify.com/v1/audio-analysis/5l6AmqCEZqYT0BQcEB3SEy,215413,4,Rihanna,Lost In Paradise
0.391,0.574,8,-5.912,1,0.0397,0.214,0.0,0.36,0.308,147.435,audio_features,3JmvdozLe9TNpLGeCCghD2,spotify:track:3JmvdozLe9TNpLGeCCghD2,https://api.spotify.com/v1/tracks/3JmvdozLe9TNpLGeCCghD2,https://api.spotify.com/v1/audio-analysis/3JmvdozLe9TNpLGeCCghD2,192853,4,Rihanna,Half Of Me
0.722,0.629,11,-6.261,0,0.0393,0.000283,0.0735,0.0468,0.372,99.996,audio_features,0brevRGa7ZTMpKp7tqWqLR,spotify:track:0brevRGa7ZTMpKp7tqWqLR,https://api.spotify.com/v1/tracks/0brevRGa7ZTMpKp7tqWqLR,https://api.spotify.com/v1/audio-analysis/0brevRGa7ZTMpKp7tqWqLR,303533,4,Rihanna,Diamonds - Dave Aude 100 Extended
0.706,0.614,11,-7.89,0,0.079,0.0234,1.24e-06,0.121,0.538,104.984,audio_features,1JwPEU7fF9qedJwr6fUCh6,spotify:track:1JwPEU7fF9qedJwr6fUCh6,https://api.spotify.com/v1/tracks/1JwPEU7fF9qedJwr6fUCh6,https://api.spotify.com/v1/audio-analysis/1JwPEU7fF9qedJwr6fUCh6,269453,4,Rihanna,Diamonds - Gregor Salto Downtempo Remix
0.689,0.868,9,-5.875,0,0.0815,0.000195,0.0,0.294,0.96,154.123,audio_features,1LNsiNXYJFb9nizFWy8Lor,spotify:track:1LNsiNXYJFb9nizFWy8Lor,https://api.spotify.com/v1/tracks/1LNsiNXYJFb9nizFWy8Lor,https://api.spotify.com/v1/audio-analysis/1LNsiNXYJFb9nizFWy8Lor,222413,4,Rihanna,Phresh Out The Runway - Album Version (Edited)
0.717,0.697,8,-5.771,0,0.137,0.014,0.00125,0.131,0.379,129.042,audio_features,6SavoZyhZqZaOwv2m2Le1c,spotify:track:6SavoZyhZqZaOwv2m2Le1c,https://api.spotify.com/v1/tracks/6SavoZyhZqZaOwv2m2Le1c,https://api.spotify.com/v1/audio-analysis/6SavoZyhZqZaOwv2m2Le1c,205067,4,Rihanna,Numb - Album Version (Edited)
0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,audio_features,2ZNcAjINatNtr3ZwQaTLWd,spotify:track:2ZNcAjINatNtr3ZwQaTLWd,https://api.spotify.com/v1/tracks/2ZNcAjINatNtr3ZwQaTLWd,https://api.spotify.com/v1/audio-analysis/2ZNcAjINatNtr3ZwQaTLWd,161200,4,Rihanna,Pour It Up - Album Version (Edited)
